"Time","Coef","Coef_SD","UpperCI","LowerCI"
90.5,0.0158997104057696,0.00504958355754444,0.0259988775208585,0.00580054329068075
91,0.0157792004745539,0.00500443508420028,0.0257880706429544,0.00577033030615329
95,0.0155381806121223,0.00491416723543896,0.0253665150830002,0.00570984614124438
99,0.0151766508184751,0.00477886019541033,0.0247343712092957,0.0056189304276544
103,0.0148151210248279,0.00464365615423612,0.0241024333333001,0.00552780871635565
107,0.0144535912311809,0.00450856437071388,0.0234707199726087,0.00543646248975316
111,0.0140920614375341,0.00437359523342526,0.0228392519043846,0.00534487097068356
115,0.0137305316438876,0.00423876044430683,0.0222080525325013,0.00525301075527397
119,0.0133690018502414,0.00410407322704345,0.0215771483043283,0.00516085539615453
123,0.0130074720565957,0.00396954858215132,0.0209465692208984,0.0050683748922931
127,0.0126459422629504,0.00383520359127681,0.020316349445504,0.00497553508039679
131,0.0122844124693055,0.00370105778717242,0.0196865280436504,0.00488229689496069
135,0.011922882675661,0.00356713360352827,0.0190571498827176,0.00478861546860451
139,0.0115613528820178,0.00343345692659674,0.0184282667352113,0.00469443902882429
143,0.011199823088373,0.00330005777539322,0.0177999386391595,0.00459970753758656
147,0.0108382932947369,0.00316697114649585,0.0171722355877286,0.00450435100174518
151,0.0104767635010717,0.00303423807077171,0.0165452396426151,0.0044082873595283
155,0.0101152337075186,0.00290190694537682,0.0159190475982722,0.00431141981676492
159,0.00975370391272322,0.00277003522624198,0.0152937743652072,0.00421363346023926
163,0.00939217411433331,0.00263869159707438,0.0146695573084821,0.00411479092018456
167,0.00903064430995836,0.00250795877359567,0.0140465618571497,0.00401472676276703
171,0.00866911449348996,0.00237793716356016,0.0134249888206103,0.00391324016636965
175,0.00830758465219786,0.002248749689258,0.0128050840307139,0.00381008527368185
179,0.00794605476964983,0.00212054820685222,0.0121871511833543,0.00370495835594538
183,0.00758452482773254,0.00199352213569644,0.0115715690991254,0.00359748055633967
187,0.00722299480232912,0.00186791017811284,0.0109588151585548,0.00348717444610343
191,0.00686146466878453,0.00174401638198476,0.010349497432754,0.00337343190481502
195,0.00649993440564837,0.00162223234329879,0.00974439909224594,0.00325546971905079
199,0.00613840399302964,0.00150306806182896,0.00914454011668757,0.00313226786937172
203,0.00577687341353644,0.0013871948940942,0.00855126320172485,0.00300248362534803
207,0.00541534265093847,0.00127550493078378,0.00796635251250602,0.00286433278937091
211,0.00505381168690614,0.00116919138409463,0.0073921944550954,0.00271542891871688
215,0.00469228050722771,0.00106985211728138,0.00683198474179047,0.00255257627266496
219,0.00433074910565464,0.00097960882774466,0.00628996676114396,0.00237153145016532
223,0.0039692174820444,0.000901208228935666,0.00577163393991573,0.00216680102417307
227,0.00360768563983172,0.00083801797677189,0.0052837215933755,0.00193164968628794
231,0.00324615358112998,0.000793756987372942,0.00483366755587587,0.0016586396063841
235,0.00288462131442059,0.000771795410602128,0.00442821213562485,0.00134103049321634
239,0.00252308885345194,0.000774111277425806,0.00407131140830355,0.000974866298600326
243,0.00216155621831303,0.00080048502031623,0.00376252625894549,0.000560586177680571
247,0.00180002343512876,0.000848596120418933,0.00349721567596663,0.000102831194290894
251,0.00143849053597551,0.00091493434907947,0.00326835923413445,-0.000391378162183429
255,0.00107695755746977,0.000995807848969839,0.00306857325540945,-0.000914658140469911
259,0.000715424541139967,0.0010879561265747,0.00289133679428938,-0.00146048771200944
263,0.000353891524280927,0.00118875493872065,0.00273140140172223,-0.00202361835316038
267,-7.64146336775694e-06,0.00129619041282583,0.00258473936228391,-0.00260002228901942
271,-0.000369174399505385,0.00140874984954492,0.00244832529958446,-0.00318667409859523
275,-0.000730707271183911,0.00152530403752356,0.0023199008038632,-0.00378131534623102
279,-0.00109224007874988,0.00164500795220518,0.00219777582566048,-0.00438225598316024
283,-0.00145377283339201,0.00176722463771068,0.00208067644202934,-0.00498822210881337
287,-0.00181530555030514,0.00189146927561972,0.00196763300093429,-0.00559824410154457
291,-0.00217683824111059,0.00201736883819046,0.00185789943527034,-0.00621157591749151
295,-0.00253837091591402,0.00214463306630482,0.00175089521669562,-0.00682763704852366
299,-0.00293003130415809,0.00228373369679579,0.00163743608943349,-0.00749749869774967
303,-0.0032011808018588,0.00238083970917906,0.00156049861649932,-0.00796286022021692
304.5,-0.00335181941181023,0.00243498870998207,0.00151815800815391,-0.00822179683177436
